hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,total_guests,total_nights,family,arrival_month_num,season,is_family,has_weekend_stay,has_weekday_stay,estimated_revenue,booking_size,stay_category,lead_time_category
City Hotel,0,7,2015,August,34,20,0,1,2,1.0,0,BB,PRT,Direct,Direct,0.0,0.0,0.0,A,D,0.0,No Deposit,0.0,,0.0,Transient,67.5,0.0,1.0,Check-Out,2015-08-21,3.0,1,1.0,8.0,Summer,1,0,1,67.5,Small Group,Short Stay,Last Minute
City Hotel,0,10,2015,August,34,20,0,2,2,0.0,0,SC,FRA,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Contract,90.0,1.0,2.0,Check-Out,2015-08-22,2.0,2,0.0,8.0,Summer,0,0,1,180.0,Couple,Short Stay,Short Lead Time
City Hotel,1,3,2015,August,34,20,0,2,2,0.0,0,BB,PRT,Direct,Direct,0.0,0.0,0.0,A,A,0.0,No Deposit,0.0,,0.0,Transient,75.0,0.0,1.0,Canceled,2015-08-17,2.0,2,0.0,8.0,Summer,0,0,1,150.0,Couple,Short Stay,Last Minute
City Hotel,0,9,2015,August,34,20,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,D,0.0,No Deposit,9.0,,0.0,Contract,99.0,1.0,3.0,Check-Out,2015-08-22,2.0,2,0.0,8.0,Summer,0,0,1,198.0,Couple,Short Stay,Short Lead Time
City Hotel,0,10,2015,August,34,20,0,2,2,2.0,0,BB,ESP,Online TA,TA/TO,0.0,0.0,0.0,F,F,1.0,No Deposit,9.0,,0.0,Transient,153.0,0.0,0.0,Check-Out,2015-08-22,4.0,2,1.0,8.0,Summer,1,0,1,306.0,Small Group,Short Stay,Short Lead Time
City Hotel,1,1,2015,August,34,20,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Contract,106.0,0.0,3.0,Canceled,2015-08-19,2.0,2,0.0,8.0,Summer,0,0,1,212.0,Couple,Short Stay,Last Minute
City Hotel,0,1,2015,August,34,20,0,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Contract,106.0,0.0,2.0,Check-Out,2015-08-22,2.0,2,0.0,8.0,Summer,0,0,1,212.0,Couple,Short Stay,Last Minute
City Hotel,0,2,2015,August,34,20,0,3,1,0.0,0,BB,BGR,Direct,Direct,0.0,0.0,0.0,A,A,0.0,No Deposit,14.0,,0.0,Transient,67.0,0.0,0.0,Check-Out,2015-08-23,1.0,3,0.0,8.0,Summer,0,0,1,201.0,Single,Medium Stay,Last Minute
City Hotel,0,12,2015,August,34,20,0,3,3,0.0,0,BB,POL,Online TA,TA/TO,0.0,0.0,0.0,A,D,1.0,No Deposit,9.0,,0.0,Transient,125.0,0.0,2.0,Check-Out,2015-08-23,3.0,3,0.0,8.0,Summer,0,0,1,375.0,Small Group,Medium Stay,Short Lead Time
City Hotel,1,13,2015,August,34,20,0,3,1,0.0,0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Contract,80.0,0.0,1.0,Canceled,2015-08-17,1.0,3,0.0,8.0,Summer,0,0,1,240.0,Single,Medium Stay,Short Lead Time
City Hotel,0,13,2015,August,34,20,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Contract,90.0,0.0,2.0,Check-Out,2015-08-23,2.0,3,0.0,8.0,Summer,0,0,1,270.0,Couple,Medium Stay,Short Lead Time
City Hotel,0,10,2015,August,34,20,0,3,2,0.0,0,BB,ITA,Direct,Direct,0.0,0.0,0.0,A,A,0.0,No Deposit,14.0,,0.0,Transient,75.0,0.0,0.0,Check-Out,2015-08-23,2.0,3,0.0,8.0,Summer,0,0,1,225.0,Couple,Medium Stay,Short Lead Time
City Hotel,1,7,2015,August,34,20,1,3,2,1.0,0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Contract,119.5,0.0,1.0,Canceled,2015-08-14,3.0,4,1.0,8.0,Summer,1,1,1,478.0,Small Group,Medium Stay,Last Minute
City Hotel,0,10,2015,August,34,20,1,3,2,0.0,0,SC,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,D,1.0,No Deposit,9.0,,0.0,Transient,106.5,0.0,2.0,Check-Out,2015-08-24,2.0,4,0.0,8.0,Summer,0,1,1,426.0,Couple,Medium Stay,Short Lead Time
City Hotel,0,10,2015,August,34,20,1,3,2,0.0,0,BB,PRT,Direct,Direct,0.0,0.0,0.0,A,A,1.0,No Deposit,14.0,,0.0,Transient,75.0,0.0,1.0,Check-Out,2015-08-24,2.0,4,0.0,8.0,Summer,0,1,1,300.0,Couple,Medium Stay,Short Lead Time
City Hotel,0,6,2015,August,34,20,2,4,2,0.0,0,BB,ITA,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,98.0,0.0,1.0,Check-Out,2015-08-26,2.0,6,0.0,8.0,Summer,0,1,1,588.0,Couple,Long Stay,Last Minute
City Hotel,0,120,2015,August,34,20,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,13.0,,0.0,Transient-Party,88.38,0.0,2.0,Check-Out,2015-08-27,2.0,7,0.0,8.0,Summer,0,1,1,618.66,Couple,Long Stay,Long Lead Time
City Hotel,0,120,2015,August,34,20,2,5,2,0.0,1,HB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,D,0.0,No Deposit,13.0,,0.0,Transient-Party,88.38,0.0,4.0,Check-Out,2015-08-27,3.0,7,1.0,8.0,Summer,1,1,1,618.66,Small Group,Long Stay,Long Lead Time
City Hotel,0,0,2015,August,34,20,2,5,2,0.0,0,BB,POL,Direct,Direct,0.0,0.0,0.0,A,A,1.0,No Deposit,0.0,,0.0,Transient,96.0,0.0,0.0,Check-Out,2015-08-27,2.0,7,0.0,8.0,Summer,0,1,1,672.0,Couple,Long Stay,Last Minute
City Hotel,0,5,2015,August,34,20,3,8,2,0.0,0,BB,PRT,Direct,Direct,0.0,0.0,0.0,A,A,0.0,No Deposit,14.0,,0.0,Transient,75.0,0.0,0.0,Check-Out,2015-08-31,2.0,11,0.0,8.0,Summer,0,1,1,825.0,Couple,Long Stay,Last Minute
City Hotel,0,3,2015,August,34,21,0,1,2,1.0,0,BB,PRT,Direct,Direct,0.0,0.0,0.0,A,D,0.0,No Deposit,0.0,,0.0,Transient,71.25,1.0,3.0,Check-Out,2015-08-22,3.0,1,1.0,8.0,Summer,1,0,1,71.25,Small Group,Short Stay,Last Minute
City Hotel,0,0,2015,August,34,21,0,1,2,2.0,0,BB,FRA,Online TA,TA/TO,0.0,0.0,0.0,F,F,0.0,No Deposit,9.0,,0.0,Transient,174.0,0.0,1.0,Check-Out,2015-08-22,4.0,1,1.0,8.0,Summer,1,0,1,174.0,Small Group,Short Stay,Last Minute
City Hotel,0,22,2015,August,34,21,0,1,2,0.0,0,BB,ITA,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,2.0,No Deposit,17.0,,0.0,Transient-Party,75.0,0.0,0.0,Check-Out,2015-08-22,2.0,1,0.0,8.0,Summer,0,0,1,75.0,Couple,Short Stay,Short Lead Time
City Hotel,0,0,2015,August,34,21,0,1,2,0.0,0,BB,AGO,Direct,Direct,0.0,0.0,0.0,D,A,0.0,No Deposit,0.0,,0.0,Transient,115.0,0.0,0.0,Check-Out,2015-08-22,2.0,1,0.0,8.0,Summer,0,0,1,115.0,Couple,Short Stay,Last Minute
City Hotel,0,22,2015,August,34,21,0,1,2,0.0,0,BB,ITA,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,1.0,No Deposit,17.0,,0.0,Transient-Party,75.0,0.0,0.0,Check-Out,2015-08-22,2.0,1,0.0,8.0,Summer,0,0,1,75.0,Couple,Short Stay,Short Lead Time
City Hotel,0,10,2015,August,34,21,0,1,2,0.0,0,BB,PRT,Complementary,Direct,0.0,0.0,0.0,D,D,0.0,No Deposit,0.0,,0.0,Transient,0.0,0.0,2.0,Check-Out,2015-08-22,2.0,1,0.0,8.0,Summer,0,0,1,0.0,Couple,Short Stay,Short Lead Time
City Hotel,0,2,2015,August,34,21,0,2,2,0.0,0,BB,POL,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Contract,106.0,0.0,2.0,Check-Out,2015-08-23,2.0,2,0.0,8.0,Summer,0,0,1,212.0,Couple,Short Stay,Last Minute
City Hotel,0,2,2015,August,34,21,0,2,1,0.0,0,BB,AGO,Direct,Direct,0.0,0.0,0.0,A,A,0.0,No Deposit,0.0,,0.0,Transient-Party,75.0,0.0,0.0,Check-Out,2015-08-23,1.0,2,0.0,8.0,Summer,0,0,1,150.0,Single,Short Stay,Last Minute
City Hotel,0,4,2015,August,34,21,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Contract,106.0,0.0,1.0,Check-Out,2015-08-23,2.0,2,0.0,8.0,Summer,0,0,1,212.0,Couple,Short Stay,Last Minute
City Hotel,0,2,2015,August,34,21,0,2,2,1.0,0,BB,ESP,Online TA,TA/TO,0.0,0.0,0.0,A,D,0.0,No Deposit,9.0,,0.0,Contract,123.5,0.0,3.0,Check-Out,2015-08-23,3.0,2,1.0,8.0,Summer,1,0,1,247.0,Small Group,Short Stay,Last Minute
City Hotel,0,4,2015,August,34,21,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Contract,106.0,0.0,1.0,Check-Out,2015-08-23,2.0,2,0.0,8.0,Summer,0,0,1,212.0,Couple,Short Stay,Last Minute
City Hotel,0,3,2015,August,34,21,0,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Contract,106.0,0.0,2.0,Check-Out,2015-08-23,2.0,2,0.0,8.0,Summer,0,0,1,212.0,Couple,Short Stay,Last Minute
City Hotel,0,102,2015,August,34,21,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,76.5,0.0,1.0,Check-Out,2015-08-23,2.0,2,0.0,8.0,Summer,0,0,1,153.0,Couple,Short Stay,Long Lead Time
City Hotel,1,107,2015,August,34,21,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,76.5,0.0,1.0,Canceled,2015-06-30,2.0,3,0.0,8.0,Summer,0,1,1,229.5,Couple,Medium Stay,Long Lead Time
City Hotel,1,10,2015,August,34,21,1,2,2,2.0,0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,F,F,1.0,No Deposit,9.0,,0.0,Contract,153.0,0.0,2.0,Canceled,2015-08-17,4.0,3,1.0,8.0,Summer,1,1,1,459.0,Small Group,Medium Stay,Short Lead Time
City Hotel,0,2,2015,August,34,21,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Contract,100.67,0.0,2.0,Check-Out,2015-08-24,2.0,3,0.0,8.0,Summer,0,1,1,302.01,Couple,Medium Stay,Last Minute
City Hotel,1,0,2015,August,34,21,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,124.0,0.0,0.0,Canceled,2015-08-21,2.0,3,0.0,8.0,Summer,0,1,1,372.0,Couple,Medium Stay,Last Minute
City Hotel,0,1,2015,August,34,21,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0.0,0.0,0.0,A,E,0.0,No Deposit,9.0,,0.0,Transient,90.0,0.0,0.0,Check-Out,2015-08-24,2.0,3,0.0,8.0,Summer,0,1,1,270.0,Couple,Medium Stay,Last Minute
City Hotel,0,3,2015,August,34,21,1,2,1,0.0,0,BB,ESP,Direct,Direct,0.0,0.0,0.0,A,A,0.0,No Deposit,14.0,,0.0,Transient,75.0,0.0,1.0,Check-Out,2015-08-24,1.0,3,0.0,8.0,Summer,0,1,1,225.0,Single,Medium Stay,Last Minute
City Hotel,0,11,2015,August,34,21,1,2,2,0.0,0,BB,POL,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Contract,90.0,0.0,0.0,Check-Out,2015-08-24,2.0,3,0.0,8.0,Summer,0,1,1,270.0,Couple,Medium Stay,Short Lead Time
City Hotel,0,11,2015,August,34,21,1,2,2,2.0,0,SC,PRT,Online TA,TA/TO,0.0,0.0,0.0,F,F,0.0,No Deposit,9.0,,0.0,Contract,153.0,0.0,1.0,Check-Out,2015-08-24,4.0,3,1.0,8.0,Summer,1,1,1,459.0,Small Group,Medium Stay,Short Lead Time
City Hotel,0,10,2015,August,34,21,1,2,1,0.0,0,BB,ESP,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Contract,80.0,0.0,2.0,Check-Out,2015-08-24,1.0,3,0.0,8.0,Summer,0,1,1,240.0,Single,Medium Stay,Short Lead Time
City Hotel,1,0,2015,August,34,21,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,E,0.0,No Deposit,9.0,,0.0,Transient,90.0,0.0,0.0,Canceled,2015-08-21,2.0,3,0.0,8.0,Summer,0,1,1,270.0,Couple,Medium Stay,Last Minute
City Hotel,0,9,2015,August,34,21,1,2,2,2.0,0,BB,RUS,Online TA,TA/TO,0.0,0.0,0.0,F,F,1.0,No Deposit,9.0,,0.0,Contract,115.67,0.0,3.0,Check-Out,2015-08-24,4.0,3,1.0,8.0,Summer,1,1,1,347.01,Small Group,Medium Stay,Short Lead Time
City Hotel,0,2,2015,August,34,21,1,2,2,0.0,0,BB,RUS,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Contract,100.67,0.0,2.0,Check-Out,2015-08-24,2.0,3,0.0,8.0,Summer,0,1,1,302.01,Couple,Medium Stay,Last Minute
City Hotel,0,43,2015,August,34,21,2,2,2,0.0,0,HB,ITA,Groups,TA/TO,0.0,0.0,0.0,A,D,1.0,No Deposit,1.0,,0.0,Transient-Party,80.25,0.0,0.0,Check-Out,2015-08-25,2.0,4,0.0,8.0,Summer,0,1,1,321.0,Couple,Medium Stay,Medium Lead Time
City Hotel,0,2,2015,August,34,21,2,2,2,0.0,0,BB,ESP,Direct,Direct,0.0,0.0,0.0,D,D,0.0,No Deposit,14.0,,0.0,Transient,79.0,0.0,0.0,Check-Out,2015-08-25,2.0,4,0.0,8.0,Summer,0,1,1,316.0,Couple,Medium Stay,Last Minute
City Hotel,0,43,2015,August,34,21,2,2,1,0.0,0,HB,ITA,Groups,TA/TO,0.0,0.0,0.0,A,A,1.0,No Deposit,1.0,,0.0,Transient-Party,61.0,0.0,0.0,Check-Out,2015-08-25,1.0,4,0.0,8.0,Summer,0,1,1,244.0,Single,Medium Stay,Medium Lead Time
City Hotel,0,2,2015,August,34,21,2,2,2,0.0,0,SC,MEX,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Contract,89.0,0.0,2.0,Check-Out,2015-08-25,2.0,4,0.0,8.0,Summer,0,1,1,356.0,Couple,Medium Stay,Last Minute
City Hotel,0,43,2015,August,34,21,2,2,2,0.0,0,HB,ITA,Groups,TA/TO,0.0,0.0,0.0,A,A,1.0,No Deposit,1.0,,0.0,Transient-Party,80.25,0.0,0.0,Check-Out,2015-08-25,2.0,4,0.0,8.0,Summer,0,1,1,321.0,Couple,Medium Stay,Medium Lead Time
City Hotel,0,151,2015,August,34,21,2,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient-Party,76.5,0.0,2.0,Check-Out,2015-08-26,2.0,5,0.0,8.0,Summer,0,1,1,382.5,Couple,Medium Stay,Long Lead Time
City Hotel,0,9,2015,August,34,21,2,4,2,2.0,0,BB,ESP,Direct,Direct,0.0,0.0,0.0,F,F,0.0,No Deposit,0.0,,0.0,Transient,153.0,0.0,1.0,Check-Out,2015-08-27,4.0,6,1.0,8.0,Summer,1,1,1,918.0,Small Group,Long Stay,Short Lead Time
City Hotel,1,99,2015,August,34,21,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,76.5,0.0,0.0,Canceled,2015-06-30,2.0,7,0.0,8.0,Summer,0,1,1,535.5,Couple,Long Stay,Long Lead Time
City Hotel,0,8,2015,August,34,21,2,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,85.57,0.0,0.0,Check-Out,2015-08-28,2.0,7,0.0,8.0,Summer,0,1,1,598.99,Couple,Long Stay,Short Lead Time
City Hotel,0,14,2015,August,34,21,4,11,2,0.0,0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Contract,94.0,0.0,3.0,Check-Out,2015-09-05,2.0,15,0.0,8.0,Summer,0,1,1,1410.0,Couple,Long Stay,Short Lead Time
City Hotel,0,6,2015,August,34,21,2,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,96.4,0.0,0.0,Check-Out,2015-08-26,2.0,5,0.0,8.0,Summer,0,1,1,482.0,Couple,Medium Stay,Last Minute
City Hotel,0,138,2015,August,34,22,2,1,1,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,1.0,No Deposit,17.0,,0.0,Transient-Party,72.5,0.0,0.0,Check-Out,2015-08-25,1.0,3,0.0,8.0,Summer,0,1,1,217.5,Single,Medium Stay,Long Lead Time
City Hotel,1,138,2015,August,34,22,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,17.0,,0.0,Transient-Party,94.5,0.0,0.0,Canceled,2015-08-06,2.0,3,0.0,8.0,Summer,0,1,1,283.5,Couple,Medium Stay,Long Lead Time
City Hotel,0,3,2015,August,34,22,2,1,3,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,D,0.0,No Deposit,17.0,,0.0,Transient-Party,138.5,0.0,1.0,Check-Out,2015-08-25,3.0,3,0.0,8.0,Summer,0,1,1,415.5,Small Group,Medium Stay,Last Minute
City Hotel,1,17,2015,August,34,22,2,1,2,0.0,0,HB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,1.0,,0.0,Transient-Party,35.2,0.0,0.0,Canceled,2015-08-05,2.0,3,0.0,8.0,Summer,0,1,1,105.60000000000001,Couple,Medium Stay,Short Lead Time
City Hotel,1,44,2015,August,34,22,2,1,2,0.0,0,HB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,1.0,,0.0,Transient-Party,86.0,0.0,0.0,Canceled,2015-08-05,2.0,3,0.0,8.0,Summer,0,1,1,258.0,Couple,Medium Stay,Medium Lead Time
City Hotel,0,138,2015,August,34,22,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,D,0.0,No Deposit,17.0,,0.0,Transient-Party,94.5,0.0,0.0,Check-Out,2015-08-25,2.0,3,0.0,8.0,Summer,0,1,1,283.5,Couple,Medium Stay,Long Lead Time
City Hotel,0,138,2015,August,34,22,2,1,3,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,D,1.0,No Deposit,17.0,,0.0,Transient-Party,138.5,0.0,1.0,Check-Out,2015-08-25,3.0,3,0.0,8.0,Summer,0,1,1,415.5,Small Group,Medium Stay,Long Lead Time
City Hotel,0,138,2015,August,34,22,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,17.0,,0.0,Transient-Party,94.5,0.0,0.0,Check-Out,2015-08-25,2.0,3,0.0,8.0,Summer,0,1,1,283.5,Couple,Medium Stay,Long Lead Time
City Hotel,0,138,2015,August,34,22,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,17.0,,0.0,Transient-Party,47.25,0.0,0.0,Check-Out,2015-08-25,2.0,3,0.0,8.0,Summer,0,1,1,141.75,Couple,Medium Stay,Long Lead Time
City Hotel,0,18,2015,August,34,22,0,1,2,0.0,0,BB,PRT,Direct,Direct,0.0,0.0,0.0,A,A,0.0,No Deposit,14.0,,0.0,Transient,75.0,0.0,1.0,Check-Out,2015-08-23,2.0,1,0.0,8.0,Summer,0,0,1,75.0,Couple,Short Stay,Short Lead Time
City Hotel,1,117,2015,August,34,22,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,76.5,0.0,0.0,Canceled,2015-05-04,2.0,1,0.0,8.0,Summer,0,0,1,76.5,Couple,Short Stay,Long Lead Time
City Hotel,0,10,2015,August,34,22,0,1,2,2.0,0,BB,FRA,Online TA,TA/TO,0.0,0.0,0.0,F,F,1.0,No Deposit,9.0,,0.0,Contract,97.0,0.0,1.0,Check-Out,2015-08-23,4.0,1,1.0,8.0,Summer,1,0,1,97.0,Small Group,Short Stay,Short Lead Time
City Hotel,0,12,2015,August,34,22,0,1,2,0.0,0,SC,DEU,Online TA,TA/TO,0.0,0.0,0.0,A,A,2.0,No Deposit,9.0,,0.0,Transient,81.0,0.0,0.0,Check-Out,2015-08-23,2.0,1,0.0,8.0,Summer,0,0,1,81.0,Couple,Short Stay,Short Lead Time
City Hotel,0,0,2015,August,34,22,0,1,2,2.0,0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,F,F,0.0,No Deposit,9.0,,0.0,Transient,174.0,0.0,1.0,Check-Out,2015-08-23,4.0,1,1.0,8.0,Summer,1,0,1,174.0,Small Group,Short Stay,Last Minute
City Hotel,0,0,2015,August,34,22,0,1,2,2.0,0,BB,PRT,Direct,Direct,0.0,0.0,0.0,A,D,0.0,No Deposit,0.0,,0.0,Transient,130.0,0.0,2.0,Check-Out,2015-08-23,4.0,1,1.0,8.0,Summer,1,0,1,130.0,Small Group,Short Stay,Last Minute
City Hotel,1,113,2015,August,34,22,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient-Party,76.5,0.0,1.0,Canceled,2015-06-01,2.0,1,0.0,8.0,Summer,0,0,1,76.5,Couple,Short Stay,Long Lead Time
City Hotel,0,4,2015,August,34,22,0,1,2,0.0,0,BB,PRT,Direct,Direct,0.0,0.0,0.0,D,D,0.0,No Deposit,0.0,,0.0,Transient,79.0,0.0,1.0,Check-Out,2015-08-23,2.0,1,0.0,8.0,Summer,0,0,1,79.0,Couple,Short Stay,Last Minute
City Hotel,1,113,2015,August,34,22,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient-Party,76.5,0.0,2.0,Canceled,2015-06-01,2.0,1,0.0,8.0,Summer,0,0,1,76.5,Couple,Short Stay,Long Lead Time
City Hotel,1,5,2015,August,34,22,1,1,2,0.0,0,BB,PRT,Direct,Direct,0.0,0.0,0.0,A,A,0.0,No Deposit,14.0,,0.0,Contract,75.0,0.0,0.0,Canceled,2015-08-20,2.0,2,0.0,8.0,Summer,0,1,1,150.0,Couple,Short Stay,Last Minute
City Hotel,0,0,2015,August,34,22,1,1,2,0.0,0,SC,NLD,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,98.0,0.0,1.0,Check-Out,2015-08-24,2.0,2,0.0,8.0,Summer,0,1,1,196.0,Couple,Short Stay,Last Minute
City Hotel,0,5,2015,August,34,22,1,1,2,0.0,0,BB,ITA,Direct,Direct,0.0,0.0,0.0,A,A,0.0,No Deposit,14.0,,0.0,Transient,75.0,0.0,0.0,Check-Out,2015-08-24,2.0,2,0.0,8.0,Summer,0,1,1,150.0,Couple,Short Stay,Last Minute
City Hotel,1,3,2015,August,34,22,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Contract,98.0,0.0,2.0,Canceled,2015-08-21,2.0,2,0.0,8.0,Summer,0,1,1,196.0,Couple,Short Stay,Last Minute
City Hotel,0,44,2015,August,34,22,2,1,2,0.0,0,HB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,1.0,,0.0,Transient-Party,86.0,0.0,0.0,Check-Out,2015-08-25,2.0,3,0.0,8.0,Summer,0,1,1,258.0,Couple,Medium Stay,Medium Lead Time
City Hotel,0,3,2015,August,34,22,2,1,1,0.0,0,HB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,D,0.0,No Deposit,1.0,,0.0,Transient-Party,63.0,0.0,0.0,Check-Out,2015-08-25,1.0,3,0.0,8.0,Summer,0,1,1,189.0,Single,Medium Stay,Last Minute
City Hotel,0,44,2015,August,34,22,2,1,2,0.0,0,HB,ITA,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,1.0,,0.0,Transient-Party,86.0,0.0,0.0,Check-Out,2015-08-25,2.0,3,0.0,8.0,Summer,0,1,1,258.0,Couple,Medium Stay,Medium Lead Time
City Hotel,0,138,2015,August,34,22,2,1,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,17.0,,0.0,Transient-Party,94.5,0.0,0.0,Check-Out,2015-08-25,2.0,3,0.0,8.0,Summer,0,1,1,283.5,Couple,Medium Stay,Long Lead Time
City Hotel,0,1,2015,August,34,22,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,17.0,,0.0,Transient-Party,94.5,0.0,0.0,Check-Out,2015-08-25,2.0,3,0.0,8.0,Summer,0,1,1,283.5,Couple,Medium Stay,Last Minute
City Hotel,0,3,2015,August,34,22,2,1,1,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,17.0,,0.0,Transient-Party,36.25,0.0,0.0,Check-Out,2015-08-25,1.0,3,0.0,8.0,Summer,0,1,1,108.75,Single,Medium Stay,Last Minute
City Hotel,0,0,2015,August,34,22,2,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,1.0,No Deposit,9.0,,0.0,Transient-Party,106.67,0.0,1.0,Check-Out,2015-08-25,2.0,3,0.0,8.0,Summer,0,1,1,320.01,Couple,Medium Stay,Last Minute
City Hotel,0,44,2015,August,34,22,2,1,1,0.0,0,HB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,1.0,No Deposit,1.0,,0.0,Transient-Party,63.0,0.0,0.0,Check-Out,2015-08-25,1.0,3,0.0,8.0,Summer,0,1,1,189.0,Single,Medium Stay,Medium Lead Time
